author,published,site_url,label,title_without_stopwords,text_without_stopwords
Paul Joseph Watson,2016-10-28T15:51:01.860+03:00,infowars.com,Fake,Schools America closing election fears violence.,Homeless protects trumps fame star violent leftists gonna stay nobody touches chris menahan liberation powerful shows homeless protecting Donald trumps fame star smashed criminal leftist gateway pundit reports holding sign reading million illegals Americans sleep streets tents vote Trump repaired homeless Trump supporter protect gonna stay nobody touches saying homeless Trump supporter guards realdonaldtrump star hollywood blvd sjws basedsentinel magax peterduke magax peterdukephoto periscope shows hordes disgusting leftists insult attack supporting Trump posted black screaming face asking federal government party fing government asks didnt hello crowd shouts agreement eyes case anyone aware federal government government Hillary Clinton wants millions foreigners jobs welfare poorest Americans Donald Trump wants needs Americans sign latest specials alex jones infowars crew articles.
Steve Watson,2016-10-28T15:51:13.562+03:00,infowars.com,Fake,Putin mocks Clinton claim Russia election meddling banana republic.,Germany students forced chant allahu akbar punished refusing trip mosque intolerance tolerated chris menahan liberation islamic indoctrination mandatory german schools daily express pupils primary school forced chant allahu akhbar god allah appalled father claimed father pupil girls primary school german ski resort discovered daughter forced learn islamic prayer discovered handout claimed forced teachers memorise islamic chants forwarded handout austrian service unsertirol handout allah perfect praise blessed exalted majesty god girl lesson ethics bavarian school going teach ethics conquest slavery heres parents german teenager face fine truancy refusing allow son local mosque school field trip fear indoctrination islamic radicals midjune parents yearold student opposed idea son visiting mosque northern german town rendsburg reportedly organized geography class letter class teacher quoted ndr teens father argued son indoctrinated mosque years hearing reports religiouslymotivated violence connected islamic local education authority subsequently fined couple total referring school regulations regional laws penalties truancy alexandra witt alexiastellar parents opposed fine case forwarded peter muellerrakow local prosecutor whether proceed court spiegel parents lawyer alexander heumann argues refused school trip fear sons bodily safety denying faithbased motives emphasized couple belong religious nobody forced sacred school principal renate fritzsche ndr field trip mosque meant tolerance diversity also Muslim Muslim parents also exceptions adding swimming lessons sex education compulsory Muslim well responsibility parents attend class fritzsche asserted intolerance tolerated damn prayer rugs praying mecca sign latest specials alex jones infowars crew articles.
Steve Watson,2016-10-28T15:51:28.098+03:00,infowars.com,Fake,Cnn Clinton network air fiery british conservative.,Wikileaks Hillary campaign struggles fking dumb thats crap attention paul joseph watson released wikileaks podesta dump features Hillary ally wendy bronfein advising Clinton campaign chairman john podesta fking dumb marketing executive bronfein tells podesta Clinton face attract younger voters needs utilize figures par infusion pull younger voters thats crap attention bronfein state fking dumb counts references bill clintons saxophone playing example asserting hate generalize generation nature identify endorses line candidate bronfein introduced john podesta immensely improving hrcs connection millennials example disdain Hillary insiders clintons voters highlighted Clinton ally brent budowsky accused Hillary operative david brock plan relied black voters stupid recording leaked Hillary Clinton caught tape saying bernie sanders supporters living parents basement promise Clinton operative bill ivey maintain political power producing unaware compliant citizenry.
Steve Watson,2016-10-28T15:51:31.139+03:00,infowars.com,Fake,Homeless protects trumps fame star violent leftists.,Maryland Trump supporter switched vote Hillary vote flipping hollywood maryland latest voters claim ballot switched Hillary Clinton vote Donald Trump maryland Trump supporter switched vote Hillary paul joseph watson noting reports votes flipped voted straight Republican ticket thank god checked switched vote Trump Hillary vote changed alerting election simply vote second second didnt change concluded voters numerous areas texas series complaints votes switched Trump Clinton election official responded claiming problems caused voters understanding machines properly weve voter error equipment frank phillips tarrant countys election administrator wfaa vote straight party candidates wheelthere issue equipment Trump supporters point reports evidence vote fraud taking.
Steve Watson,2016-10-28T15:51:39.511+03:00,infowars.com,Fake,Wikileaks Hillary campaign struggles fking dumb.,Clinton insider rigging Hillary shes going knows jamie white Hillary Clinton democrats begun stealing election using underhanded tactic Clinton insider larry nichols shes going knows nichols alex jones unless amass pull biggest voter fraud history country nichols explained establishment prevent transparent election dnc filed lawsuit force removal poll watchers polls theres cheating going fight voter dont plan massive voter fraud mainstream Clinton campaign also everything election everybody believe election hillarys favor nichols folks believe polling game plan destroy confidence ability believe Donald Trump winning nichols youre winning youve stay course nichols warned voters extra steps ensure vote isnt altered youve precinct prove vote recorded properly cant proof demand paper ballot damning project veritas exposing highlevel Democrat operatives discussing steal elections illustrate worries voter fraud arent unfounded york times acknowledging survey showing voters fear ballot wont count believe political process dominated corporate interests sign latest specials alex jones infowars crew articles.
Jamie White,2016-10-28T18:38:16.482+03:00,infowars.com,Fake,Activity signs depression schizophrenia.,Draftourdaughters prowar Hillary faces backlash female draft Hillary combines equality war Russia kit daniels Hillary clintons female draft sparking outrage continues fuel war tensions Russia Clinton initially backed requiring women register draft backlash exploded Clinton taunting Russia presidential debate hashtag draftourdaughters memes mocking hillarys total war policies easily ignite world war.
Kit Daniels,2016-10-28T21:12:09.621+03:00,infowars.com,Fake,Globalists behind rigged elections.,Hillary planning violent mob attacks Trump wins Clinton campaign protesters cause chaos loses Hillary Clinton trumps words hurt hillarys commands dnc thugs ground resulted injuries blamed violence trumps rhetoric thanks james okeefe project veritas able planning inciting violence ground outcome plans together sign latest specials alex jones infowars crew articles.
Alex Jones,2016-10-28T21:12:18.998+03:00,infowars.com,Fake,Hillary planning violent mob attacks Trump wins.,Elitists reap grapes wrath michael moore speaks truth wont Trump alex jones although hes tribal partisan Trump michael moore eloquently lays Trump supporters anger globalism done class knows elites destroyed economic life misses optimism americanism turns blind eye hillarys corruption.
The Alex Jones Show,2016-10-28T21:12:27.535+03:00,infowars.com,Fake,Viral Hillary running.,FBI reopens investigation Clinton emails FBI looking developments previously recommending charges Democrat candidate.
Infowars.Com,2016-10-28T21:12:32.537+03:00,infowars.com,Fake,Pharma targets profits diseases.,Deindustrialization natural phenomenon economies increasing revenues affect peoples lifestyle choices guido lsmann state position arguments economic growth entails reallocation labor away industrial production falling industrial output decline industrial production france thirty years extent capital exports government interventionism mushrooming labor business financial regulations education policies security funding taxation decline cannot interventions designed intention reindustrialize country considerations contentions reallocation labor growing economy results notably capital accumulation changing preferences workingage population investments extensions existing structure production devising methods preparing industrial activity coordinating monitoring supply chains lowquality bluecollar labor diminishes whereas increase highquality bluecollars increase whitecollars working supply chains increasing revenues affect peoples lifestyle choices laboring hours essentially monetary reward increasingly prefer enjoyable activities immediate psychological emotional rewards blossoming artistic intellectual scientific activities countries expense traditional industrial pursuits natural consequence economic growth industrial production declines relative attracted imply shrinking physical industrial output imply shrinking industrial revenues capital accumulation technological progress industry thrives less industrial employment germany provides example thirty years western capitalists invested amounts capital formerly communist countries east east reallocation capital though beneficial overall point world economy detrimental shortrun industrial development western countries capital capital investments countries france declined result mushrooming government interventions welfare checks diminish incentive accept lowpaying nongratifying industrial jobs massive subsidies secondary higher education artificially prolong schooling reduce supply qualified labor artificial bias among workingage population scientific intellectual artistic activities panoply regulations hand increased costs business hand stimulated rentseeking manifold forms evasion regulatory arbitrage feeding entire armies lawyers accountants auditors financial advisors expense ordinary business tendencies cannot socalled reindustrialization policies boil government spending premised spurious notion irresponsible often also inexperienced politicians scarce resources policies utterly failed airbus fail future genuine reindustrialization requires oxygen industry requires nothing less rollback artificial obstacles industrial development government interventions generations.
Fiona Miller,2016-10-28T21:12:37.671+03:00,infowars.com,Fake,FBI reopens investigation Clinton emails.,John podesta hacked latest wikileaks dump reveals phishing compromised podesta mikael thalen hack Clinton campaign chairman john podestas gmail account published online wikileaks malicious claims google podesta change password unauthorized access address ukraine Clinton campaign staff members viewed convinced genuine Clinton insider sara latham argued gmail Clinton campaign specialist charles delavan legitimate suspicious aspect unnoticed Clinton camp bitly password reset bitly shortens web addresses official google motherboard examination bitly redirected podesta fake google also contained red flags bitly hide fact landing ended web failed encryption links also fool googles spam filters prior phishing cybersecurity secureworks hackers also operation security mistake failed bitly accounts private public accounts hackers links gmail accounts secureworks notes targets individuals Russia former soviet states current former military government personnel europe individuals working defense government supply chain authors journalists accounts linked election also hackers sights specific targets staff working associated Hillary clintons presidential campaign Democratic national committee dnc individuals managing clintons communications travel campaign finances advising thomas rid professor kings college displayed decoding phishing links reveal specific emails targeted enlarge interestingly former secretary state colin powell emails released dcleaks also targeted hackers enlarge connection suggests hackers wikileaks podesta emails dcleaks powell emails bitly accounts also behind malicious retired fourstar general philip mark breedlove emails dcleaks numerous cybersecurity groups accused Russian government responsible election season hacks creating dcleaks guccifer disseminate data government also publicly blamed Russia CIA tasked preparing retaliatory cyber strike Russian president vladimir Putin denied involvement arguing contents hacks responsible matter hacked data Putin thing content public Putin dismissed hysteria hacks annual speech valdai discussion club sochi hysteria whipped United States influence Russia presidential election simpler distract socalled Russian hackers spies agents influence anyone Russia influence American peoples choice America banana republic America great power sign latest specials alex jones infowars crew articles.
The Alex Jones Show,2016-10-28T22:17:00.659+03:00,infowars.com,Fake,Deindustrialization natural phenomenon economies.,Clinton inc pains msm Clinton corruption mainstream forced cover Hillary clintons corrupt ways alex jones blatant mainstream cant avoid wikileak document finally nyt Washington others Clinton corruption newly released memo Clinton foundation head doug band brags payforplay Hillary secretary state painful expressions faces cant away documents boast corruption sign latest specials alex jones infowars crew articles.
Infowars Nightly News,2016-10-28T22:37:02.718+03:00,infowars.com,Fake,Clinton inc pains msm Clinton corruption.,Hillary indicted election Trump responds FBI investigation Clinton scrambles following FBI announcement evidence alex jones breaks fbis announcement reopening investigation Hillary clintons private server evidence surfaces data reportedly uncovered separate investigation anthony weiner husband Clinton ally huma abedin FBI director james comey cited developments bureaus decision letter committees lawmakers congressional testimony referred fact federal bureau investigation FBI completed investigation former secretary clintons personal server developments writing supplement testimony comey connection unrelated case FBI learned existence emails pertinent investigation writing inform investigative briefed agreed FBI investigative steps designed allow investigators emails determine whether contain classified well assess importance investigation revelations undoubtedly spell trouble Clinton Trump vowed fully investigate actions winning election sign latest specials alex jones infowars crew articles.
Kit Daniels,2016-10-29T01:07:07.767+03:00,infowars.com,Fake,Hillary indicted election Trump responds FBI investigation.,Store emerges Hillary Clinton proposing rigging palestine election unearthed tape determine going observer eli chomsky editor staff writer jewish press Hillary Clinton running shooin reelection senator trip making rounds boards brooklyn board jewish press tape never released handful jewish press staffers room chomsky oldschool cassette existent copy since observer tape minutes contains longer relevant reelection battle sen joe lieberman facing connecticut seemingly throwaway remark elections areas controlled palestinian authority relevance amid persistent accusations presidential campaign clintons Republican opponent Donald Trump current election rigged speaking jewish press election second palestinian legislative council legislature palestinian national authority Clinton weighed result resounding victory hamas seats uspreferred fatah seats.
Mikael Thalen,2016-10-29T04:46:56.416+03:00,infowars.com,Fake,Competing theories FBI reopened Hillary server investigation.,Ways strengthen democracy voting strength civic life depends elections chuck collins chuck collins trying election season weve stake vote success democracy depends continuing attention cast ballots lets pledge strengthen democracy resolutions focus intentions moving forward years change diet ink airtime mental estate consumed horserace reporting electionsits whos winning losing unplug talk shows pollsters engage partisan bickering commentators independent outlets strengthen civic life corporate election profitable corporations democracy cbs chairman les moonves remarked expected ride moneys rolling fun differences compounded reports amplify loudest partisan utterances election coverage encouraged cartoon caricatures neighbors reject consumer mentality elections encouraged national elections consumers buying car presidential elections spectators participants election democracythink voting tiny fraction civic life voice pledge communicate elected round vote attend community forums politician hears dozen constituents concern matters resolutions address polarized political atmosphere connecting dont always agree instance liberal california sociologist arlie hochschild years ing conservative tea party activists louisiana making friends asking questions urges scale empathy wall learn others stories heres ways amazing mostly serves echo chamber reinforce existing views substitute talking asking questions learning policies practice art civil discourse ways others facetoface engage conversations soapbox speeches debates living room conversation movement brings together political divisions goal encourage authentic respectful conversations strengthen relationships advance understanding challenges opportunities solutions finally resolutions focus changing polarizing election system eliminate wealth primary voters cast ballots primary money donors winnowed field selected election political spectrum agree fundamental campaign finance reform reduce influence money repeal citizens united twoparty duopoly growing voters declared independence parties allow voices perspectives excluded presidential debates democracy benefit choices parties countries world strength civic life depends elections deeply toxic experience step protect democracy profit division chuck collins coedits institute studies author book born third base percenter makes case tackling inequality bringing wealth committing distributed permalink.
Mikael Thalen,2016-10-29T13:10:13.738+03:00,infowars.com,Fake,Emerges Hillary Clinton proposing rigging palestine election.,Reasons Americans vote Hillary Clinton reasons womans tyrannical plans strip second amendment realize becomes president Hillary ban favorite guns bombshell leaked wikileaks dump glimpse hillarys diabolical plans trample gun becomes president obamas tyranny bypassing Congress enacting.
