author,published,site_url,label,title_without_stopwords,text_without_stopwords
Darius Shahtahmasebi,2016-10-26T22:20:25.405+03:00,infowars.com,Fake,Obama admin targets soldiers bonuses lets employees.,California national guard members wont bonuses pentagon seeking repayment enlistment bonuses california guardsmen USA defense secretary ash carter ordered pentagon clawing excessive recruiting bonuses california national guardsmen weekend pentagon seeking repayment enlistment bonuses california guardsmen payments mistake others fraudulently soldiers ineligible benefits claiming others carter keeping law repay erroneous payments los angeles times pentagon sought repayment excess bonuses california guard soldiers paper soldiers affected served multiple combat deployments ordered repay bonuses plus interest wages garnished tax liens slapped refused bonus scandal audits widespread overpayments.
Jenna Mclaughlin,2016-10-26T22:20:26.479+03:00,infowars.com,Fake,Black matter leader deray mckesson endorses Clinton.,Obamacare architect gruber demands larger mandate penalty bureaucrat stupidity Americans law passed doubles paul joseph watson obamacare architect jonathan gruber bureaucrat bragged stupidity American crucial passing health care law cnn fix obamacare impose larger mandate penalty cnns carol costello lets talk fix obamacare specific answers Hillary Clinton fix obamacare fix drive premiums jonathan gruber theres sense fixed law working designed things experts agree larger mandate penalty grubers arrogance incredible Obama administration acknowledged premiums skyrocket gruber thinks answer financially punish Americans greater degree gruber essentially admitting obamacare designed Americans destitute obamacare never designed overwhelm shifting massive costs obamacare designed crush costs points conservative treehouse shouldnt surprise gruber thinks American series emerged featured gruber admitting obamacare deceptively crafted order fool stupid Americans realizing mean massive price hikes laws lack transparency huge political advantage selling.
Mikael Thalen,2016-10-26T23:12:59.857+03:00,infowars.com,Fake,Daughter holocaust survivors running Senate supports amendment.,Exstate department employee sending sensitive info private norm Clinton honestly otr everyone state private former employee mikael thalen former director planning state department sending sensitive content private accounts norm secretary Clinton emails published wikileaks reveal annemarie slaughter served department stated record york times columnist thomas friedman everyone state private governmentrelated business exstate dept director planning annemarie slaughter private norm Clinton wikileaks mikael thalen mikaelthalen honestly otr everyone state private princeton office slaughter explaining disdain departments incredibly clunky blackberries slaughter admitted sensitive often state department employees personal emails sensitive unclassified documents private emails emails uncovered wikileaks release Clinton campaign chairman john podestas emails sign latest specials alex jones infowars crew articles.
Mikael Thalen,2016-10-26T23:13:03.322+03:00,infowars.com,Fake,California national guard members wont bonuses.,China trigger global recession current debt level causes grave concern jing jin chinas debt growth rate focus discussions fair comparing outright levels China collapse moment daniel fernandez suggested China debt limit mises wire response governments monetary expansion stimulus plan financial crisis chinas corporate sector leverage quickly equally pace leveraging household sector order avoid comparing apples oranges closer putting numbers perspective using data.
Millie Weaver,2016-10-26T23:45:07.767+03:00,infowars.com,Fake,Obamacare architect gruber demands larger mandate penalty.,Google caught censoring bill clintons son danney williams channel days election channel danney williams son bill Clinton offline explanation infowars williams.
Usa Today,2016-10-26T23:45:15.782+03:00,infowars.com,Fake,Exstate dept employee sending sensitive info private norm Clinton.,Civil unrest survey finds Americans concerned election violence rapidly slipping away michael snyder economic collapse violence matter wins lets doesnt antitrump violence sweeping nation Trump election radical violent postelection temper tantrum unlike anything ever alternatively tremendous concern election stolen Hillary Clinton appears voting machines texas switching votes Donald Trump Hillary Clinton Hillary Clinton wins election suspicious circumstances also widespread civil unrest country moment less weeks brand survey majority Americans concerned possibility violence election majority voters express least concern possibility violence election concerned confidence United States peaceful transfer power marked American democracy years confident Trump supporters wont recognize legitimacy Clinton president prevails wouldnt fair square waiting election commit acts violence Donald trumps star fame smashed pieces sledgehammer pickax Donald Trump hits presidential race less weeks America decides apprentice host pull surprise victory Hillary Clinton trumps star hollywood fame destroyed dressed city construction worker wielding sledgehammer pickax looks tinseltown instances Donald trumps star also vandalized course gop candidates star attacked defaced since Trump White House bid summer extreme measure reverse swastika sprayed star hollywood blvd summer mute sign painted trumps star seemingly protest antagonistic language policies accused Trump promoting reveling campaign cases trumps star quickly cleaned antitrump violence east coast well firebomb Republican party headquarters orange county north carolina building headquarters spraypainted nazi republicans town else swastika also disturbing incidents antitrump violence nation days lifezette together list following excerpt oct bangor maine vandals spraypainted parked cars Trump rally Trump supporter paul foster van hit white paint reporters cant peaceful protest painting cars oct couple Trump supporters assaulted zeitgeist san francisco bar allegedly refused service expressing Trump gotnews reports Trump supporters attacked punched chased street thugs barmaid lilian kim abc bay area tweeted.
Jing Jin,2016-10-27T01:10:18.534+03:00,infowars.com,Fake,Civil unrest survey finds Americans concerned election violence.,Store obamacare architect laughs skyrocketing premiums ezekiel emanuel joe talk affordable care act premium increases affect million Americans daily caller ezekiel emanuel joe talk affordable care act premium increases affect million Americans mika brzezinski noted emanuel obamas former advisors often architects affordable care act hows working zeke chimed joe scarborough emanuels response laughter honest though scarborough zeke affordable care act thats causing increases percent average brzezinski stated shes emanuel responded case giggles sign latest specials alex jones infowars crew articles.
Infowars.Com,2016-10-27T07:44:14.320+03:00,infowars.com,Fake,Communists terrorize business.,Hillary aide rushes climb step wonder panicked collapse secret chris menahan liberation florida shows panicked Clinton aide rush order climb step aide sees hagliness going riser hes making mad dash Hillary turns grabs hand balance clutching dear life manages tackle step wonder panicked collapse secret.
Steve Watson,2016-10-27T14:28:58.543+03:00,infowars.com,Fake,Guardian yearold migrant cries.,Clinton campaign circulated paul ryan relative supreme court reason ryan sabotage trumps campaign paul joseph watson Hillary clintons campaign circulated paul ryans relatives potential supreme court suggesting conflict interest Republican speaker houses dislike Donald Trump released wikileaks podesta dump features Hillary advisor sara solow Clinton campaign chairman john podesta hillarys foreign advisor jake sullivan draws attention ketanji brown jackson judge district court district columbia Republican opposition Senate twice current position unanimous consent stated opposition also previously unanimously seat sentencing commission vice chair reads impressive married surgeon daughters father retired lawyer mother retired school principal brother police officer unit basis television wire law student marriage congressman speaker house paul ryan ryan longer defend campaign Donald Trump poll released thirds republicans trust Donald Trump ryan gop Trump supporters speculated ryan involved leaking infamous billy bush tape Trump lewd women plot sabotage Republican nominees campaign fact relatives touted Clinton supreme court reason ryan accused bed Washington establishment abandoned Donald Trump.
Steve Watson,2016-10-27T14:29:20.237+03:00,infowars.com,Fake,Obamacare architect laughs skyrocketing premiums.,Rude cnn reporter asks Trump hes taking hotel Hillary Clinton sleeping steve watson gop nominee Donald Trump relentless campaign schedule hour opening hotel prompting cnn reporter accuse Trump taking swing states Hillary Clinton nowhere cnns dana bash suggested Trump concerned campaigning swing states Trump campaign stops scheduled dana bash hotel opening advertisingdonald Trump cnn politics cnnpolitics youre taking swing states bash following covering stops speeches ive weeks straight Trump responded question insulting Hillary Clinton sleeps youll question thats rude question honest Trump exclaimed Trump opening hotel also served prove point things budget ahead schedule suggesting country needs able suit cnn continuously defense Hillary Clinton amid myriad scandals rigged polls suggest debates network forced admit Hillary running extremely campaign schedule example Hillary days event speech orlando florida Hillary days days single campaign appearance speeches dont theyre minutes lets Donald Trump schedule sleep sign latest specials alex jones infowars crew articles.
