author,published,site_url,label,title_without_stopwords,text_without_stopwords
Darage,2016-10-28T07:09:44.972+03:00,abovetopsecret.com,Fake,Transistors act qubit.,Brandon turbeville days western corporate press kicked overdrive reports hospital bombings dead civilians war.
Brandon Turbeville,2016-10-26T23:40:33.528+03:00,activistpost.com,Fake,Tale cities mosul aleppo.,Everett numbers pentagon Congress promising fixes scandal surrounding excessive national guard bonus payments soldiers.
Activist Post,2016-10-27T03:50:22.157+03:00,activistpost.com,Fake,Alaska law taking step core.,John vibes midst deepening tension allies nato Russia nato planning largest military buildup Russian border since war nato allied governments contribute whatever troops equipment effort reuters thousands troops expected arrive coming days weeks italy france denmark european states expected join nato military divisions United States russias border britain sending hundreds soldiers hardware russias borders huge military deployment total troops drones tanks moving estonia biggest military buildup nato troops russias borders since war addition forces allocated specific operation nato army fight military claims threatening meant act deterrent Russian military escalate tensions push third world war credible deterrence provoke conflict prevent conflict nato secretarygeneral jens stoltenberg ironically ignoring fact facto provocation imagine Russian troops amassed mexican border prevent conflict socalled iskanderm cruise missiles hit targets poland baltics although nato declined Russia nuclear warheads kaliningrad United States envoy nato douglas lute reporters nato military Russia threat nuclear weapons range natos deployment insane considering fact military miles border elses lands deployment becomes permanent presence nuclear weapons change russias security posture lute anyone threat nato government military tensions result ongoing proxy war syria western powers attempting institute regime change country funding violent rebel groups Russia interests keeping allies syrian government control putting superpowers odds Russia fighting third parties war situation developing john vibes author researcher organizes events mind conference also publishing company offers censorship platform fiction nonfiction writers john writes stay connected john battling cancer naturally chemo radiation working others experience wish contribute treatments please donate activist daily confidential ways survive economic collapse.
Activist Post,2016-10-27T04:30:27.564+03:00,activistpost.com,Fake,Military veteran bonus scandal initially.,Kurt nimmo blacklisted folk hero iraqi counterterror services regular iraqi army takes direct hit battle mosul destruction abrams tank Russian atgm missile youre stockholder general dynamics land systems formerly chrysler defense general dynamics makes abrams battle tank costs million simply ship tank replace destroyed presumed iraqi crew iraqi commodity problem expendable tank crew former army chief staff gen raymond odierno testified Congress army tanks suggested line general dynamics shut temporarily tank fleet half years average shape additional tanks dont Congress budgeted money tanks rep mac thornberry texas Republican chairman house armed services committee tanks europe confront vladimir Putin military readiness consumable maj gen thomas horlander armys budget director military hardware cumulative pentagon general dynamics stock corporation awarded million contract airtoground rocket system general dynamics awarded million contract years engineering technical services weapon systems program technical assistance systems requirements assist production decisionmaking program controls marketwatch United States largest producer exporter weapons world armed forces budget topped billion military budgets Obama billion per bush.
Activist Post,2016-10-27T18:00:33.040+03:00,activistpost.com,Fake,Conundrum current political season.,Nika knight whistleblower edward snowden warned european reporters era mass surveillance journalists increasingly threatened.
Activist Post,2016-10-27T19:20:39.827+03:00,activistpost.com,Fake,Snowden journalists threatened class era mass surveillance.,Jay syrmopoulos pipeline opponents attempting protect water supply dakota access oil pipeline dapl well prevent destruction.
Activist Post,2016-10-27T21:10:29.195+03:00,activistpost.com,Fake,Nofly zone declared militarized police prep assault frontline camp standing rock.,Brandon turbeville United States marches forward war terror abroad predicted researchers informed observers.
Activistpost,2016-10-28T01:00:41.110+03:00,activistpost.com,Fake,Anonymity greatest weapon oppression.,Nick bernabe standing rock sioux north dakota sacred stone camp propelled national narrative following.
Activist Post,2016-10-28T18:20:46.917+03:00,activistpost.com,Fake,Things dakota access pipeline protests.,Tony cartalucci myanmars defacto leader aung san suu kyi national league democracy ndl political party paved since coming power irony hypocrisy illegally declared leader southeast asian state contravention constitution also embarked ironfisted purge political opponents identical fought struggled seize power begin elections myanmars constitution prevented suu kyi holding nations highest office inordinate overseas status married foreign childrens dual citizenship adhering law party power simply contrived state counsellor myanmar makes defacto leader myanmar canadas globe mail titled ste phane dion aung san suu kyi facto leader myanmar note canadas government recognized legal sidestepping stating dion suu kyi myanmars foreign minister facto national leader country rule married somebody whos country cannot leader government state suu kyi internationally recognized democracy advocate barred becoming president husband british sons rule crafted myanmars decades military rule suu kyi fought years house arrest finally prevailing essence unelected illegally holding power whos western backers United States united kingdom held champion democracy rule law partys act taking power trampling inhumane humanitarian myth nobel peace prize laureate suu kyi west advocacy human advocacy human appears extend protect immediate political allies concerned groups selfserving political protection political opponents ndl eager jail crush political opponents claimed ruling military government addition escalating violence targeting nations rohingyas population activists online jail insulting ruling government westernbacked fronts organizations myanmars eleven emg offender court insulting suu kyi attempted distance suu kyi political supporters draconian censorship matter enforcing law state user named zaw zaw aka nga pha north dagon township court face prosecution defamatory posts state counsellor aung san suu kyi charged section telecommunications law hes sued defamatory writing.
Activist Post,2016-10-29T03:45:28.365+03:00,activistpost.com,Fake,Financial whistleblower explains whats economy.,John anthony federal agencies programs affirmatively furthering fair housing core conduct sophisticated often deceptive marketing campaigns.
